開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
中山,7R,2,ステイアンビシャス,82.0,2位,99.0,1位,84.0,2位
中山,8R,6,マタミカンサン,79.0,1位,87.0,2位,86.0,1位
中山,10R,10,ダノンピクチャー,91.0,3位,90.0,1位,90.0,2位
阪神,4R,2,ジューンベロシティ,1000.0,2位,1000.0,1位,1000.0,2位
阪神,7R,8,タガノアルトゥーラ,80.0,2位,91.0,2位,91.0,1位
阪神,9R,1,シゲルオトヒメ,72.0,3位,92.0,1位,86.0,2位
阪神,9R,14,シュネルアンジュ,81.0,1位,90.0,2位,90.0,1位
阪神,11R,4,ニューオーリンズ,98.0,1位,113.0,1位,113.0,1位
阪神,12R,16,ロードヴァルカン,76.0,1位,93.0,2位,93.0,1位
