開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
東京,9R,3,クロシェットノエル,95.0,1位,100.0,2位,98.0,3位
東京,9R,4,ビーオンザカバー,92.0,2位,100.0,3位,100.0,2位
京都,4R,8,モズケイスター,86.0,1位,93.0,1位,93.0,1位
京都,5R,1,レッドファーロ,1000.0,1位,1000.0,1位,1000.0,1位
京都,5R,3,スマートルミエール,1000.0,3位,1000.0,2位,1000.0,2位
京都,7R,2,テンエースワン,78.0,1位,90.0,3位,90.0,3位
京都,10R,5,メイショウミカワ,101.0,1位,106.0,2位,106.0,2位
京都,10R,16,パシアンジャン,100.0,3位,107.0,1位,107.0,1位
