開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
阪神,7R,17,メイクワンズデイ,91.0,2位,100.0,3位,97.0,2位
阪神,8R,3,ロードアルディート,84.0,1位,92.0,1位,92.0,1位
阪神,8R,10,エアフォースワン,78.0,3位,89.0,3位,88.0,3位
阪神,9R,3,ポートデラメール,94.0,1位,107.0,1位,107.0,1位
阪神,10R,16,ロードガレリア,96.0,3位,98.0,3位,102.0,3位
阪神,11R,4,アルトラムス,93.0,2位,104.0,2位,101.0,1位
