開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
東京,7R,5,タマモカンパネラ,78.0,3位,94.0,2位,94.0,2位
東京,8R,5,ドリーミングアップ,88.0,2位,100.0,1位,91.0,3位
東京,11R,13,インユアパレス,110.0,1位,117.0,1位,117.0,1位
東京,12R,10,エドワードバローズ,84.0,3位,98.0,1位,98.0,1位
京都,6R,2,サンマルノヴェル,89.0,1位,96.0,1位,96.0,1位
京都,12R,2,バックトゥザライト,89.0,2位,96.0,3位,96.0,3位
新潟,6R,2,タイセイピューマ,76.0,2位,91.0,2位,91.0,1位
新潟,10R,1,ジェモロジー,87.0,3位,97.0,3位,93.0,3位
新潟,12R,10,ペッパーミル,83.0,2位,91.0,1位,91.0,1位
