開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
小倉,7R,13,ノーブルアクト,83.0,2位,90.0,1位,90.0,1位
小倉,9R,2,ミトノリン,79.0,3位,90.0,2位,90.0,2位
小倉,9R,3,カイショー,82.0,1位,91.0,1位,91.0,1位
小倉,10R,8,パフ,94.0,1位,97.0,3位,93.0,2位
小倉,12R,8,ヤマニンレセディ,88.0,2位,101.0,1位,101.0,1位
