開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
東京,6R,14,セギレエルビエント,86.0,1位,99.0,1位,99.0,1位
東京,7R,10,ボルトテソーロ,88.0,1位,99.0,3位,99.0,3位
東京,7R,16,コーカサスゴールド,87.0,3位,100.0,2位,100.0,2位
東京,8R,8,ティムール,87.0,1位,97.0,1位,97.0,1位
東京,10R,7,ペプチドタイガー,99.0,1位,111.0,1位,111.0,1位
東京,12R,15,ケンキョ,90.0,1位,94.0,1位,94.0,1位
京都,7R,2,テイクザクラウン,91.0,1位,95.0,2位,95.0,1位
京都,8R,6,ルナビス,86.0,3位,97.0,1位,96.0,1位
京都,10R,9,プッシュオン,97.0,2位,104.0,3位,104.0,1位
京都,11R,7,タイセイドレフォン,99.0,3位,109.0,3位,109.0,2位
