開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
新潟,4R,4,スノーランス,62.0,1位,73.0,1位,71.0,1位
新潟,5R,7,オルグジェシダ,88.0,2位,95.0,2位,83.0,3位
中京,8R,7,サイモンシャリオ,95.0,1位,100.0,1位,89.0,2位
中京,10R,12,リヒトミューレ,88.0,1位,91.0,3位,91.0,1位
中京,11R,4,アウクソー,84.0,1位,94.0,1位,94.0,1位
札幌,4R,9,イノリ,60.0,3位,64.0,1位,64.0,1位
札幌,8R,2,マーベリックシチー,84.0,1位,92.0,3位,83.0,1位
札幌,9R,7,ジャストビート,74.0,3位,90.0,1位,62.0,2位
札幌,10R,1,ヴァイザーバルコ,92.0,2位,103.0,2位,91.0,3位
