開催場,レース番号,馬番,馬名,近走平均指数,近走平均順位,当該距離指数,当該距離順位,当該コース指数,当該コース順位
東京,6R,9,スプランドゥール,86.0,1位,91.0,1位,91.0,2位
東京,11R,7,オメガギネス,105.0,1位,115.0,2位,115.0,2位
東京,11R,10,バトゥーキ,102.0,3位,113.0,3位,113.0,3位
京都,6R,16,ポンピエ,88.0,1位,96.0,2位,90.0,3位
京都,11R,1,グランテスト,96.0,2位,108.0,1位,108.0,1位
京都,11R,3,メイショウソラフネ,95.0,3位,107.0,3位,107.0,2位
京都,12R,9,クリノフィガロ,87.0,2位,98.0,3位,98.0,2位
